sent_id,token_id,kalimat,head,deprel
train-s474,14,/,13,punct
train-s474,15,11,13,nummod
train-s474,16,dirusak,7,acl
train-s474,17,oleh,18,case
train-s474,18,komisioner,16,obl
train-s474,19,FAA,18,flat
train-s474,20,",",21,punct
train-s474,21,mengapa,7,conj
train-s474,22,kotak,25,nsubj:pass
train-s474,23,hitam,22,amod
train-s474,24,tidak,25,advmod
train-s474,25,ditemukan,21,acl
train-s474,26,dari,27,case
train-s474,27,satupun,25,obl
train-s474,28,pesawat,27,compound
train-s474,29,",",32,punct
train-s474,30,dan,32,cc
train-s474,31,juga,32,advmod
train-s474,32,mempertanyakan,2,conj
train-s474,33,tingkat,32,obj
train-s474,34,kemahiran,33,compound
train-s474,35,pembajak,34,compound
train-s474,36,yang,45,nsubj
train-s474,37,menurutnya,45,advmod
train-s474,38,untuk,45,case
train-s474,39,sekelas,45,amod
train-s474,40,pilot,39,compound
train-s474,41,berlisensi,40,ccomp
train-s474,42,pesawat,41,compound
train-s474,43,perintis,42,amod
train-s474,44,sangat,45,advmod
train-s474,45,mencurigakan,33,acl
train-s474,46,dapat,47,advmod
train-s474,47,mengendalikan,45,xcomp
train-s474,48,pesawat,47,obj
train-s474,49,sekelas,48,amod
train-s474,50,747,49,nummod
train-s474,51,dengan,52,case
train-s474,52,kecepatan,48,nmod
train-s474,53,tinggi,52,amod
train-s474,54,dan,55,cc
train-s474,55,menabrakkannya,47,conj
train-s474,56,dalam,57,case
train-s474,57,posisi,55,obl
train-s474,58,target,57,compound
train-s474,59,yang,61,nsubj
train-s474,60,tidak,61,advmod
train-s474,61,lebar,57,amod
train-s474,62,.,2,punct
train-s475,1,Sering,3,advmod
train-s475,2,orang,3,nsubj
train-s475,3,bertanya,0,root
train-s475,4,",",3,punct
train-s475,5,apa,3,ccomp
train-s475,6,cita-cita,5,appos
train-s475,7,Amek,6,flat
train-s475,8,kelak,6,nmod
train-s475,9,?,5,punct
train-s476,1,Pangeran,3,nsubj
train-s476,2,Hisaaki,1,flat
train-s476,3,menjabat,0,root
train-s476,4,shogun,3,obj
train-s476,5,di,6,case
train-s476,6,Keshogunan,4,nmod
train-s476,7,Kamakura,6,flat
train-s476,8,",",3,punct
train-s476,9,sedangkan,12,mark
train-s476,10,jabatan,12,nsubj:pass
train-s476,11,shikken,10,compound
train-s476,12,dipegang,3,ccomp
train-s476,13,Hōjō,12,obj
train-s476,14,Morotoki,13,flat
train-s476,15,.,3,punct
train-s477,1,Simon,2,nsubj
train-s477,2,memperoleh,0,root
train-s477,3,cukup,5,advmod
train-s477,4,banyak,5,advmod
train-s477,5,penghargaan,2,obj
train-s477,6,di,7,case
train-s477,7,musim,5,nmod
train-s477,8,2001,7,nummod
train-s477,9,-,7,punct
train-s477,10,2002,7,nummod
train-s477,11,yang,12,obj
train-s477,12,menjadikannya,5,acl
train-s477,13,sebagai,14,case
train-s477,14,pemain,12,obl
train-s477,15,bola,14,compound
train-s477,16,basket,15,compound
train-s477,17,yang,20,nsubj
train-s477,18,paling,20,advmod
train-s477,19,banyak,20,advmod
train-s477,20,gelar,14,compound
train-s477,21,di,23,case
train-s477,22,dalam,23,case
train-s477,23,sejarah,14,nmod
train-s477,24,CBA,23,flat
train-s477,25,.,2,punct
train-s477,26,Ia,27,nsubj
train-s477,27,menerima,2,dep
train-s477,28,penghargaan,27,obj
train-s477,29,Player,28,flat
train-s477,30,of,32,case
train-s477,31,the,32,det
train-s477,32,Week,29,nmod
train-s477,33,sebanyak,29,advmod
train-s477,34,empat,35,nummod
train-s477,35,kali,33,advmod
train-s477,36,.,27,punct
train-s478,1,Rasul,6,nsubj
train-s478,2,Paulus,1,flat
train-s478,3,dalam,4,case
train-s478,4,Surat,1,nmod
train-s478,5,Roma,4,flat
train-s478,6,melukiskannya,0,root
train-s478,7,demikian,6,advmod
train-s478,8,:,6,punct
train-s478,9,``,12,punct
train-s478,10,Atau,12,cc
train-s478,11,tidak,12,advmod
train-s478,12,tahukah,6,parataxis
train-s478,13,kamu,12,obj
train-s478,14,",",12,punct
train-s478,15,bahwa,20,mark
train-s478,16,kita,20,nsubj
train-s478,17,semua,16,det
train-s478,18,yang,20,nsubj:pass
train-s478,19,telah,20,advmod
train-s478,20,dibaptis,25,ccomp
train-s478,21,dalam,22,case
train-s478,22,Kristus,20,nmod
train-s478,23,",",20,punct
train-s478,24,telah,25,advmod
train-s478,25,dibaptis,12,advcl
train-s478,26,dalam,27,case
train-s478,27,kematian-Nya,25,obl
train-s478,28,?,6,punct
train-s479,1,Kuneman,2,nsubj
train-s479,2,merupakan,0,root
train-s479,3,salah,5,det
train-s479,4,satu,3,fixed
train-s479,5,desa,2,acl
train-s479,6,yang,7,nsubj
train-s479,7,ada,5,acl
train-s479,8,di,9,case
train-s479,9,kecamatan,7,obl
train-s479,10,Alor,9,flat
train-s479,11,Selatan,10,flat
train-s479,12,",",9,punct
train-s479,13,kabupaten,9,appos
train-s479,14,Alor,13,flat
train-s479,15,",",13,punct
train-s479,16,provinsi,13,appos
train-s479,17,Nusa,16,flat
train-s479,18,Tenggara,17,flat
train-s479,19,Timur,18,flat
train-s479,20,",",16,punct
train-s479,21,Indonesia,16,appos
train-s479,22,.,2,punct
train-s480,1,Jabatannya,0,root
train-s480,2,sebagai,3,case
train-s480,3,Kepala,1,nmod
train-s480,4,Library,3,flat
train-s480,5,Technologies,4,flat
train-s480,6,Group,5,flat
train-s480,7,.,1,punct
train-s481,1,Mekanisme,7,nsubj
train-s481,2,pendistribusian,1,compound
train-s481,3,pada,4,case
train-s481,4,layanan,2,nmod
train-s481,5,kabel,4,amod
train-s481,6,sebenarnya,7,amod
train-s481,7,sederhana,0,root
train-s481,8,tapi,9,cc
train-s481,9,membutuhkan,7,conj
train-s481,10,dana,9,obj
train-s481,11,yang,12,det
train-s481,12,besar,10,amod
train-s481,13,untuk,14,case
train-s481,14,biaya,10,nmod
train-s481,15,operasional,14,amod
train-s481,16,.,7,punct
train-s482,1,Pada,2,case
train-s482,2,tahun,7,obl
train-s482,3,2010,2,nummod
train-s482,4,",",2,punct
train-s482,5,munisipalitas,7,nsubj
train-s482,6,ini,5,det
train-s482,7,memiliki,0,root
train-s482,8,populasi,7,obj
train-s482,9,sebesar,11,case
train-s482,10,16.865,11,nummod
train-s482,11,jiwa,8,nmod
train-s482,12,atau,14,cc
train-s482,13,3.948,14,nummod
train-s482,14,rumah,11,conj
train-s482,15,tangga,14,compound
train-s482,16,.,7,punct
train-s483,1,Maumu,2,compound
train-s483,2,kapan,0,root
train-s483,3,sih,2,compound
train-s483,4,?,2,punct
train-s483,5,-,2,punct
train-s483,6,Sebenarnya,7,advmod
train-s483,7,kapan,2,parataxis
train-s483,8,yang,10,obj
train-s483,9,kamu,10,nsubj
train-s483,10,mau,7,acl
train-s483,11,?,7,punct
train-s484,1,Genus,3,nsubj:pass
train-s484,2,ini,1,det
train-s484,3,tersebar,0,root
train-s484,4,di,6,case
train-s484,5,seluruh,6,det
train-s484,6,daerah,3,obl
train-s484,7,tropis,6,amod
train-s484,8,dan,9,cc
train-s484,9,subtropis,7,conj
train-s484,10,di,11,case
train-s484,11,Dunia,6,nmod
train-s484,12,Baru,11,flat
train-s484,13,",",6,punct
train-s484,14,dari,15,case
train-s484,15,Amerika,6,nmod
train-s484,16,Selatan,15,flat
train-s484,17,sampai,18,case
train-s484,18,selatan,6,nmod
train-s484,19,Amerika,18,flat
train-s484,20,Serikat,19,flat
train-s484,21,.,3,punct
train-s485,1,Kiva,3,nsubj
train-s485,2,sendiri,3,advmod
train-s485,3,merupakan,0,root
train-s485,4,singkatan,3,obj
train-s485,5,dari,6,case
train-s485,6,King,4,nmod
train-s485,7,of,6,flat
train-s485,8,Vampire,7,flat
train-s485,9,",",11,punct
train-s485,10,atau,11,cc
train-s485,11,Raja,6,conj
train-s485,12,Vampir,11,flat
train-s485,13,.,3,punct
train-s486,1,Agama,3,nsubj:pass
train-s486,2,kristen,1,flat
train-s486,3,diterima,0,root
train-s486,4,sebagai,5,case
train-s486,5,agama,3,obl
train-s486,6,rakyat,5,det
train-s486,7,(,8,punct
train-s486,8,Public,5,appos
train-s486,9,Religion,8,flat
train-s486,10,),8,punct
train-s486,11,.,3,punct
train-s487,1,Philipp,7,nsubj
train-s487,2,Haastrup,1,flat
train-s487,3,(,1,punct
train-s487,4,),1,punct
train-s487,5,adalah,7,cop
train-s487,6,seorang,7,det
train-s487,7,pemain,0,root
train-s487,8,sepak,7,compound
train-s487,9,bola,8,compound
train-s487,10,berkewarganegaraan,8,acl
train-s487,11,Jerman,10,obj
train-s487,12,yang,13,nsubj
train-s487,13,bermain,7,acl
train-s487,14,untuk,15,case
train-s487,15,klub,13,obl
train-s487,16,Willem,15,flat
train-s487,17,II,16,nummod
train-s487,18,biasa,19,advmod
train-s487,19,bermain,7,advcl
train-s487,20,pada,21,case
train-s487,21,posisi,19,obl
train-s487,22,gelandang,21,compound
train-s487,23,.,7,punct
train-s488,1,Peleus,3,nsubj
train-s488,2,adalah,3,cop
train-s488,3,ayah,0,root
train-s488,4,Akhilles,3,det
train-s488,5,.,3,punct
train-s489,1,Yang,14,nsubj
train-s489,2,belum,3,advmod
train-s489,3,jelas,14,amod
train-s489,4,adalah,14,cop
train-s489,5,mengapa,14,advmod
train-s489,6,prasasti,14,nsubj:pass
train-s489,7,mengenai,8,case
train-s489,8,pengembalian,6,nmod
train-s489,9,pemerintahan,8,compound
train-s489,10,kepada,11,case
train-s489,11,Raja,8,nmod
train-s489,12,Sunda,11,flat
train-s489,13,itu,11,det
train-s489,14,terdapat,0,root
train-s489,15,di,16,case
train-s489,16,sana,14,obl
train-s489,17,?,14,punct
train-s490,1,Mereka,2,nsubj
train-s490,2,mulai,0,root
train-s490,3,memahat,2,xcomp
train-s490,4,batu,3,obj
train-s490,5,-,4,punct
train-s490,6,batu,4,compound:plur
train-s490,7,itu,4,det
train-s490,8,menjadi,3,xcomp
train-s490,9,cakram,8,obj
train-s490,10,yang,11,nsubj
train-s490,11,berbentuk,9,acl
train-s490,12,bulan,11,obj
train-s490,13,purnama,12,amod
train-s490,14,tetapi,15,cc
train-s490,15,diberi,11,conj
train-s490,16,lubang,15,obj
train-s490,17,di,18,case
train-s490,18,tengah,16,nmod
train-s490,19,-,18,punct
train-s490,20,tengahnya,18,fixed
train-s490,21,.,2,punct
train-s491,1,Diego,7,nsubj
train-s491,2,Pablo,1,flat
train-s491,3,Simeone,2,flat
train-s491,4,(,1,punct
train-s491,5,),1,punct
train-s491,6,adalah,7,cop
train-s491,7,mantan,0,root
train-s491,8,pemain,7,compound
train-s491,9,sepak,8,compound
train-s491,10,bola,9,compound
train-s491,11,Argentina,10,flat
train-s491,12,dan,15,cc
train-s491,13,saat,15,compound
train-s491,14,ini,13,det
train-s491,15,menjabat,7,conj
train-s491,16,sebagai,17,case
train-s491,17,pelatih,15,obl
train-s491,18,kepala,17,compound
train-s491,19,Atletico,18,flat
train-s491,20,Madrid,19,flat
train-s491,21,.,7,punct
train-s492,1,Gadung,2,nsubj
train-s492,2,merambat,0,root
train-s492,3,pada,4,case
train-s492,4,tumbuhan,2,obl
train-s492,5,berbatang,4,acl
train-s492,6,keras,5,amod
train-s492,7,.,2,punct
train-s493,1,Awal,2,amod
train-s493,2,tahun,7,obl
train-s493,3,2007,2,nummod
train-s493,4,",",2,punct
train-s493,5,Gading,7,nsubj
train-s493,6,pernah,7,advmod
train-s493,7,menghadapi,0,root
train-s493,8,masalah,7,obj
train-s493,9,seputar,10,case
train-s493,10,ancaman,8,nmod
train-s493,11,pembunuhan,10,compound
train-s493,12,lewat,13,case
train-s493,13,SMS,10,nmod
train-s493,14,.,7,punct
train-s493,15,Merebak,20,advcl
train-s493,16,dugaan,15,obj
train-s493,17,",",20,punct
train-s493,18,SMS,20,nsubj
train-s493,19,tersebut,18,det
train-s493,20,berkaitan,7,dep
train-s493,21,dengan,22,case
train-s493,22,perilaku,20,obl
train-s493,23,Gading,22,obj
train-s493,24,yang,26,nsubj
train-s493,25,sering,26,advmod
train-s493,26,merebut,22,acl
train-s493,27,pacar,26,obj
train-s493,28,orang,27,compound
train-s493,29,lain,28,amod
train-s493,30,.,20,punct
train-s494,1,Balai,6,nsubj
train-s494,2,ini,1,det
train-s494,3,tak,6,advmod
train-s494,4,hanya,6,advmod
train-s494,5,akan,6,advmod
train-s494,6,berfungsi,0,root
train-s494,7,sebagai,8,case
train-s494,8,monumen,6,obl
train-s494,9,saja,8,advmod
train-s494,10,tetapi,8,cc
train-s494,11,juga,13,advmod
train-s494,12,sebagai,13,case
train-s494,13,tempat,8,nmod
train-s494,14,sanggar,13,compound
train-s494,15,budaya,14,compound
train-s494,16,",",17,punct
train-s494,17,pameran,13,conj
train-s494,18,seni,17,compound
train-s494,19,",",20,punct
train-s494,20,ruang,13,conj
train-s494,21,pendidikan,20,compound
train-s494,22,",",23,punct
train-s494,23,akademis,13,conj
train-s494,24,",",26,punct
train-s494,25,dan,26,cc
train-s494,26,tempat,13,conj
train-s494,27,berekreasi,26,acl
train-s494,28,.,6,punct
train-s495,1,Pada,2,case
train-s495,2,mamalia,7,obl
train-s495,3,",",7,punct
train-s495,4,tiga,5,nummod
train-s495,5,tulang,7,nsubj:pass
train-s495,6,ini,5,det
train-s495,7,disebut,0,root
train-s495,8,malleus,7,obj
train-s495,9,",",10,punct
train-s495,10,incus,8,conj
train-s495,11,",",13,punct
train-s495,12,dan,13,cc
train-s495,13,stapes,8,conj
train-s495,14,(,18,punct
train-s495,15,nama,18,compound
train-s495,16,lainnya,15,amod
train-s495,17,adalah,18,cop
train-s495,18,tulang,7,appos
train-s495,19,martil,18,amod
train-s495,20,",",21,punct
train-s495,21,landasan,18,conj
train-s495,22,",",24,punct
train-s495,23,dan,24,cc
train-s495,24,sanggurdi,18,conj
train-s495,25,),18,punct
train-s495,26,.,7,punct
train-s496,1,Haekesak,2,nsubj:pass
train-s496,2,terletak,0,root
train-s496,3,39,4,nummod
train-s496,4,km,5,compound
train-s496,5,arah,2,amod
train-s496,6,timur,5,nmod
train-s496,7,Kota,6,flat
train-s496,8,Atambua,7,flat
train-s496,9,",",7,punct
train-s496,10,ibukota,7,appos
train-s496,11,Kabupaten,10,flat
train-s496,12,Belu,11,flat
train-s496,13,.,2,punct
train-s497,1,Kelurahan,3,nsubj
train-s497,2,ini,1,det
train-s497,3,berbatasan,0,root
train-s497,4,dengan,5,case
train-s497,5,kali,3,obl
train-s497,6,Ciliwung,5,flat
train-s497,7,di,9,case
train-s497,8,sebelah,9,case
train-s497,9,utara,5,nmod
train-s497,10,",",5,punct
train-s497,11,Dengan,12,case
train-s497,12,PASARAYA,5,nmod
train-s497,13,di,15,case
train-s497,14,sebelah,15,case
train-s497,15,barat,12,nmod
train-s497,16,",",5,punct
train-s497,17,dengan,18,case
train-s497,18,kelurahan,5,nmod
train-s497,19,Bukit,18,flat
train-s497,20,Duri,19,flat
train-s497,21,di,23,case
train-s497,22,sebelah,23,case
train-s497,23,timur,18,nmod
train-s497,24,dan,5,cc
train-s497,25,dengan,26,case
train-s497,26,Kelurahan,5,nmod
train-s497,27,Manggarai,26,flat
train-s497,28,Selatan,27,flat
train-s497,29,di,31,case
train-s497,30,sebelah,31,case
train-s497,31,selatan,26,nmod
train-s497,32,.,3,punct
train-s498,1,Sebelum,2,case
train-s498,2,tahun,6,obl
train-s498,3,2009,2,nummod
train-s498,4,",",2,punct
train-s498,5,Kalang,6,nsubj:pass
train-s498,6,termasuk,0,root
train-s498,7,Kecamatan,6,obj
train-s498,8,Magetan,7,flat
train-s498,9,.,6,punct
train-s499,1,Selain,12,case
train-s499,2,itu,12,det
train-s499,3,",",12,punct
train-s499,4,jumlah,12,nsubj
train-s499,5,pelajar,4,compound
train-s499,6,usia,4,compound
train-s499,7,muda,6,amod
train-s499,8,di,9,case
train-s499,9,Bekasi,4,nmod
train-s499,10,secara,11,case
train-s499,11,signifikan,4,acl
train-s499,12,meningkat,0,root
train-s499,13,serta,14,cc
train-s499,14,jumlah,12,conj
train-s499,15,penduduk,14,compound
train-s499,16,dan,17,cc
train-s499,17,kompleks,14,conj
train-s499,18,perumahan,17,compound
train-s499,19,.,12,punct
train-s500,1,Desa,3,nsubj
train-s500,2,Sodong,1,flat
train-s500,3,memiliki,0,root
train-s500,4,potensi,3,obj
train-s500,5,yang,6,nsubj
train-s500,6,dalam,4,amod
train-s500,7,pembangunan,6,dep
train-s500,8,yaitu,9,mark
train-s500,9,Curug,4,appos
train-s500,10,dan,11,cc
train-s500,11,Agrowisata,9,conj
train-s500,12,Salak,11,flat
train-s500,13,Sodong,12,flat
train-s500,14,",",3,punct
train-s500,15,selain,16,case
train-s500,16,itu,3,xcomp
train-s500,17,juga,16,advmod
train-s500,18,dikenal,16,fixed
train-s500,19,sebagai,20,case
train-s500,20,penghasil,16,obl
train-s500,21,kapulogo,20,compound
train-s500,22,",",23,punct
train-s500,23,panili,21,conj
train-s500,24,",",26,punct
train-s500,25,dan,26,cc
train-s500,26,cengkeh,21,conj
train-s500,27,.,3,punct
train-s501,1,Lagu,3,nsubj
train-s501,2,ini,1,det
train-s501,3,berdurasi,0,root
train-s501,4,3,3,obj
train-s501,5,:,4,punct
train-s501,6,52,4,nummod
train-s501,7,ini,8,nsubj
train-s501,8,menduduki,3,advcl
train-s501,9,posisi,8,obj
train-s501,10,ke,9,det
train-s501,11,-,10,punct
train-s501,12,1,10,nummod
train-s501,13,di,14,case
train-s501,14,chart,9,nmod
train-s501,15,MTV,14,flat
train-s501,16,Ampuh,15,flat
train-s501,17,.,3,punct
train-s502,1,GameFAQs,2,nsubj:pass
train-s502,2,dimulai,0,root
train-s502,3,dengan,4,case
train-s502,4,nama,2,obl
train-s502,5,Video,4,flat
train-s502,6,Game,5,flat
train-s502,7,FAQ,6,flat
train-s502,8,Archive,7,flat
train-s502,9,pada,11,case
train-s502,10,5,11,nummod
train-s502,11,November,2,obl
train-s502,12,",",11,punct
train-s502,13,1995,11,nummod
train-s502,14,.,2,punct
train-s503,1,Anggota,4,nsubj:pass
train-s503,2,gerakan,1,compound
train-s503,3,ini,1,det
train-s503,4,disebut,0,root
train-s503,5,dengan,6,case
train-s503,6,panggilan,4,obl
train-s503,7,"""",8,punct
train-s503,8,Setia,4,obj
train-s503,9,Bait,8,flat
train-s503,10,Suci,9,flat
train-s503,11,"""",8,punct
train-s503,12,(,13,punct
train-s503,13,Temple,8,appos
train-s503,14,Mount,13,flat
train-s503,15,Faithful,13,flat
train-s503,16,),13,punct
train-s503,17,.,4,punct
train-s504,1,Pada,2,case
train-s504,2,tahun,7,obl
train-s504,3,2003,2,nummod
train-s504,4,",",7,punct
train-s504,5,dia,7,nsubj
train-s504,6,kembali,7,advmod
train-s504,7,membintangi,0,root
train-s504,8,Koi,7,obj
train-s504,9,.,15,punct
train-s504,10,.,15,punct
train-s504,11,.,15,punct
train-s504,12,Mil,8,obj
train-s504,13,Gaya,12,obj
train-s504,14,dan,15,cc
train-s504,15,sekuelnya,8,conj
train-s504,16,",",15,punct
train-s504,17,Krrish,15,appos
train-s504,18,",",17,punct
train-s504,19,yang,8,amod
train-s504,20,sukses,19,conj
train-s504,21,secara,20,case
train-s504,22,komersial,20,amod
train-s504,23,dan,30,cc
train-s504,24,dalam,26,case
train-s504,25,dua,26,nummod
train-s504,26,film,30,obl
train-s504,27,tersebut,26,det
train-s504,28,",",30,punct
train-s504,29,Roshan,30,nsubj
train-s504,30,memenangkan,7,conj
train-s504,31,berbagai,32,det
train-s504,32,penghargaan,30,obj
train-s504,33,sebagai,34,case
train-s504,34,Aktor,32,nmod
train-s504,35,Terbaik,34,flat
train-s504,36,.,30,punct
train-s505,1,Amos,5,nsubj
train-s505,2,Kaguta,1,flat
train-s505,3,juga,5,advmod
train-s505,4,adalah,5,cop
train-s505,5,ayah,0,root
train-s505,6,dari,7,case
train-s505,7,saudara,5,nmod
train-s505,8,tiri,7,compound
train-s505,9,Museveni,7,det
train-s505,10,",",9,punct
train-s505,11,Caleb,9,appos
train-s505,12,Akandwanaho,11,flat
train-s505,13,",",9,punct
train-s505,14,yang,16,obj
train-s505,15,lebih,16,advmod
train-s505,16,dikenal,7,acl
train-s505,17,di,18,case
train-s505,18,Uganda,16,obl
train-s505,19,sebagai,21,case
train-s505,20,"""",21,punct
train-s505,21,Salim,16,obl
train-s505,22,Saleh,21,flat
train-s505,23,"""",21,punct
train-s505,24,",",26,punct
train-s505,25,dan,26,cc
train-s505,26,saudara,7,conj
train-s505,27,perempuannya,26,compound
train-s505,28,Violet,27,flat
train-s505,29,Kajubiri,28,flat
train-s505,30,.,5,punct
train-s506,1,Selain,2,case
train-s506,2,bernyanyi,5,xcomp
train-s506,3,ChunJi,5,nsubj
train-s506,4,juga,5,advmod
train-s506,5,menunjukkan,0,root
train-s506,6,bakatnya,5,obj
train-s506,7,sebagai,9,case
train-s506,8,seorang,9,det
train-s506,9,aktor,6,nmod
train-s506,10,",",5,punct
train-s506,11,mengikuti,5,parataxis
train-s506,12,kedua,13,det
train-s506,13,rekannya,11,obj
train-s506,14,Niel,13,appos
train-s506,15,dan,16,cc
train-s506,16,Ricky,14,conj
train-s506,17,yang,18,nsubj
train-s506,18,merupakan,13,acl
train-s506,19,mantan,18,obj
train-s506,20,aktor,19,compound
train-s506,21,cilik,20,amod
train-s506,22,.,5,punct
train-s507,1,Pada,2,case
train-s507,2,bulan,8,obl
train-s507,3,November,2,flat
train-s507,4,1675,3,nummod
train-s507,5,",",2,punct
train-s507,6,tugas,8,nsubj
train-s507,7,Locke,6,flat
train-s507,8,usai,0,root
train-s507,9,dan,11,cc
train-s507,10,Locke,11,nsubj
train-s507,11,pergi,8,conj
train-s507,12,ke,13,case
train-s507,13,Perancis,11,obl
train-s507,14,.,11,punct
train-s508,1,Tentu,7,advmod
train-s508,2,saja,1,fixed
train-s508,3,dalam,5,case
train-s508,4,beberapa,5,det
train-s508,5,hal,7,obl
train-s508,6,harus,7,advmod
train-s508,7,diperhatikan,0,root
train-s508,8,adu,7,nsubj:pass
train-s508,9,manisnya,8,compound
train-s508,10,agar,7,case
train-s508,11,dalam,12,case
train-s508,12,mengolah,7,xcomp
train-s508,13,lagu,12,obj
train-s508,14,itu,13,det
train-s508,15,tidak,16,advmod
train-s508,16,menjadi,13,acl
train-s508,17,berlebihan,16,ccomp
train-s508,18,.,7,punct
train-s509,1,Selain,8,case
train-s509,2,itu,8,det
train-s509,3,Dompet,8,nsubj
train-s509,4,Peduli,3,flat
train-s509,5,Ummat,4,flat
train-s509,6,DaarutTauhiid,5,flat
train-s509,7,juga,8,advmod
train-s509,8,berupaya,0,root
train-s509,9,mengajak,10,case
train-s509,10,masyarakat,8,obl
train-s509,11,untuk,12,case
train-s509,12,ikut,10,ccomp
train-s509,13,serta,12,fixed
train-s509,14,dalam,15,case
train-s509,15,mensosialisasikan,12,xcomp
train-s509,16,Qurban,15,obj
train-s509,17,ini,16,det
train-s509,18,.,8,punct
train-s510,1,Saat,25,obl
train-s510,2,ini,1,det
train-s510,3,selain,4,case
train-s510,4,menjabat,25,xcomp
train-s510,5,sebagai,6,case
train-s510,6,Senior,4,obl
train-s510,7,Editor,6,flat
train-s510,8,di,9,case
train-s510,9,Harian,6,nmod
train-s510,10,Kompas,9,flat
train-s510,11,",",12,punct
train-s510,12,Pengajar,6,conj
train-s510,13,di,15,case
train-s510,14,beberapa,15,det
train-s510,15,Universitas,12,nmod
train-s510,16,dan,17,cc
train-s510,17,anggota,6,conj
train-s510,18,Komite,17,flat
train-s510,19,Inovasi,18,flat
train-s510,20,Nasional,19,flat
train-s510,21,",",25,punct
train-s510,22,Ninok,25,nsubj
train-s510,23,Leksono,22,flat
train-s510,24,juga,25,advmod
train-s510,25,menjabat,0,root
train-s510,26,sebagai,27,case
train-s510,27,Rektor,25,obl
train-s510,28,Universitas,27,flat
train-s510,29,Multimedia,28,flat
train-s510,30,Nusantara,29,flat
