sent_id,teks,token_id,token,lemma,upos,xpos,feats,head,deprel,misc,negasi_scope
train-s1641,"Bagaimana mungkin rambut dan kuku tumbuh, padahal manusia tidak memakan rambut atau kuku?",13,atau,atau,CCONJ,H--,_,14,cc,{'MorphInd': '^atau<h>_H--$'},
train-s1641,"Bagaimana mungkin rambut dan kuku tumbuh, padahal manusia tidak memakan rambut atau kuku?",14,kuku,kuku,NOUN,NSD,{'Number': 'Sing'},12,conj,"{'SpaceAfter': 'No', 'MorphInd': '^kuku<n>_NSD$'}",
train-s1641,"Bagaimana mungkin rambut dan kuku tumbuh, padahal manusia tidak memakan rambut atau kuku?",15,?,?,PUNCT,Z--,_,6,punct,{'MorphInd': '^?<z>_Z--$'},
train-s1655,Namun fisiknya sama sekali tidak mirip.,1,Namun,namun,SCONJ,S--,_,6,mark,{'MorphInd': '^namun<s>_S--$'},
train-s1655,Namun fisiknya sama sekali tidak mirip.,2,fisiknya,fisik,NOUN,NSD+PS3,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3'}",6,nsubj,{'MorphInd': '^fisik<n>_NSD+dia<p>_PS3$'},
train-s1655,Namun fisiknya sama sekali tidak mirip.,3,sama,sama,ADV,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",6,advmod,{'MorphInd': '^sama<a>_ASP$'},
train-s1655,Namun fisiknya sama sekali tidak mirip.,4,sekali,sekali,ADV,D--,_,3,fixed,{'MorphInd': '^sekali<d>_D--$'},
train-s1655,Namun fisiknya sama sekali tidak mirip.,5,tidak,tidak,PART,G--,{'Polarity': 'Neg'},6,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s1655,Namun fisiknya sama sekali tidak mirip.,6,mirip,mirip,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",0,root,"{'SpaceAfter': 'No', 'MorphInd': '^mirip<a>_ASP$'}",
train-s1655,Namun fisiknya sama sekali tidak mirip.,7,.,.,PUNCT,Z--,_,6,punct,{'MorphInd': '^.<z>_Z--$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",1,Rasulullah,rasulullah,PROPN,NSD,{'Number': 'Sing'},3,nsubj,{'MorphInd': '^rasulullah<n>_NSD$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",2,SAW,saw,PROPN,F--,_,1,flat,{'MorphInd': '^saw<f>_F--$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",3,bersabda,bersabda,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,"{'SpaceAfter': 'No', 'MorphInd': '^ber+sabda<n>_VSA$'}",
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",4,:,:,PUNCT,Z--,_,3,punct,{'MorphInd': '^:<z>_Z--$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",5,"""","""",PUNCT,Z--,_,11,punct,"{'SpaceAfter': 'No', 'MorphInd': '^""<z>_Z--$'}",
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",6,Orang,orang,NOUN,NSD,{'Number': 'Sing'},11,nsubj,{'MorphInd': '^orang<n>_NSD$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",7,yang,yang,PRON,S--,{'PronType': 'Rel'},8,nsubj,{'MorphInd': '^yang<s>_S--$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",8,ditanya,ditanya,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",6,acl,{'MorphInd': '^di+tanya<v>_VSP$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",9,tidak,tidak,ADV,G--,{'Polarity': 'Neg'},11,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",10,lebih,lebih,ADV,D--,_,11,advmod,{'MorphInd': '^lebih<d>_D--$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",11,tahu,tahu,VERB,NSD,{'Number': 'Sing'},3,ccomp,{'MorphInd': '^tahu<n>_NSD$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",12,daripada,daripada,ADP,S--,_,11,case,{'MorphInd': '^daripada<s>_S--$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",13,yang,yang,PRON,S--,{'PronType': 'Rel'},14,nsubj,{'MorphInd': '^yang<s>_S--$'},
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",14,menanya,mennanya,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",11,acl,"{'SpaceAfter': 'No', 'MorphInd': '^meN+nanya<v>_VSA$'}",
train-s1670,"Rasulullah SAW bersabda: ""Orang yang ditanya tidak lebih tahu daripada yang menanya.",15,.,.,PUNCT,Z--,_,11,punct,{'MorphInd': '^.<z>_Z--$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,1,Ia,ia,PRON,PS3,"{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",4,nsubj:pass,{'MorphInd': '^ia<p>_PS3$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,2,kerap,kerap,ADV,D--,_,3,advmod,{'MorphInd': '^kerap<d>_D--$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,3,kali,kali,NOUN,NSD,{'Number': 'Sing'},4,advmod,{'MorphInd': '^kali<n>_NSD$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,4,disebut,disebut,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",0,root,{'MorphInd': '^di+sebut<v>_VSP$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,5,sebagai,sebagai,ADP,R--,_,8,case,{'MorphInd': '^sebagai<r>_R--$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,6,salah,salah,DET,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",8,det,{'MorphInd': '^salah<a>_ASP$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,7,satu,satu,DET,CC-,_,6,fixed,{'MorphInd': '^satu<c>_CC-$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,8,pembalap,penbalap,NOUN,NSD,{'Number': 'Sing'},4,obl,{'MorphInd': '^peN+balap<v>_NSD$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,9,ajang,ajang,NOUN,NSD,{'Number': 'Sing'},8,nmod,{'MorphInd': '^ajang<n>_NSD$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,10,junior,junior,NOUN,F--,_,9,compound,{'MorphInd': '^junior<f>_F--$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,11,yang,yang,PRON,S--,{'PronType': 'Rel'},12,nsubj,{'MorphInd': '^yang<s>_S--$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,12,sukses,sukses,ADJ,NSD,{'Number': 'Sing'},8,amod,{'MorphInd': '^sukses<n>_NSD$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,13,yang,yang,PRON,S--,{'PronType': 'Rel'},15,nsubj,{'MorphInd': '^yang<s>_S--$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,14,tidak,tidak,PART,G--,{'Polarity': 'Neg'},15,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,15,masuk,masuk,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",8,acl,{'MorphInd': '^masuk<v>_VSA$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,16,dalam,dalam,ADP,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",17,case,{'MorphInd': '^dalam<a>_ASP$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,17,radar,radar,NOUN,F--,_,15,obl,{'MorphInd': '^radar<f>_F--$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,18,tim,tim,NOUN,NSD,{'Number': 'Sing'},17,compound,{'MorphInd': '^tim<n>_NSD$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,19,Formula,formula,PROPN,F--,_,18,flat,{'MorphInd': '^formula<f>_F--$'},
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,20,1,1,NUM,CC-,{'NumType': 'Card'},19,nummod,"{'SpaceAfter': 'No', 'MorphInd': '^1<c>_CC-$'}",
train-s1676,Ia kerap kali disebut sebagai salah satu pembalap ajang junior yang sukses yang tidak masuk dalam radar tim Formula 1.,21,.,.,PUNCT,Z--,_,4,punct,{'MorphInd': '^.<z>_Z--$'},
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",1,Tidak,tidak,PART,G--,{'Polarity': 'Neg'},2,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",2,ada,ada,VERB,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",0,root,{'MorphInd': '^ada<a>_ASP$'},
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",3,yang,yang,PRON,S--,{'PronType': 'Rel'},4,nsubj,{'MorphInd': '^yang<s>_S--$'},
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",4,tahu,tahu,VERB,NSD,{'Number': 'Sing'},2,acl,"{'SpaceAfter': 'No', 'MorphInd': '^tahu<n>_NSD$'}",
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",5,",",",",PUNCT,Z--,_,2,punct,"{'MorphInd': '^,<z>_Z--$'}",
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",6,wibowo,wibowo,NOUN,F--,_,9,nsubj,{'MorphInd': '^wibowo<f>_F--$'},
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",7,sebenarnya,sebenarnya,ADJ,D--,_,6,amod,{'MorphInd': '^sebenarnya<d>_D--$'},
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",8,tidak,tidak,PART,G--,{'Polarity': 'Neg'},9,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",9,meninggal,mentinggal,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",2,advcl,"{'SpaceAfter': 'No', 'MorphInd': '^meN+tinggal<v>_VSA$'}",
train-s1681,"Tidak ada yang tahu, wibowo sebenarnya tidak meninggal.",10,.,.,PUNCT,Z--,_,2,punct,{'MorphInd': '^.<z>_Z--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",1,Pada,pada,ADP,R--,_,2,case,{'MorphInd': '^pada<r>_R--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",2,masa,masa,NOUN,NSD,{'Number': 'Sing'},12,obl,{'MorphInd': '^masa<n>_NSD$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",3,pemerintahan,penperintahan,NOUN,NSD,{'Number': 'Sing'},2,compound,{'MorphInd': '^peN+perintah<n>+an_NSD$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",4,Dyah,dyah,PROPN,F--,_,3,flat,{'MorphInd': '^dyah<f>_F--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",5,Balitung,balitung,PROPN,X--,_,4,flat,"{'SpaceAfter': 'No', 'MorphInd': '^balitung<x>_X--$'}",
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",6,",",",",PUNCT,Z--,_,2,punct,"{'MorphInd': '^,<z>_Z--$'}",
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",7,istana,istana,NOUN,NSD,{'Number': 'Sing'},12,nsubj,{'MorphInd': '^istana<n>_NSD$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",8,Kerajaan,kerajaan,PROPN,NSD,{'Number': 'Sing'},7,flat,{'MorphInd': '^ke+raja<n>+an_NSD$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",9,Medang,medang,PROPN,X--,_,8,flat,{'MorphInd': '^medang<x>_X--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",10,tidak,tidak,PART,G--,{'Polarity': 'Neg'},12,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",11,lagi,lagi,ADV,D--,_,12,advmod,{'MorphInd': '^lagi<d>_D--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",12,berada,berada,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^ber+ada<a>_VSA$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",13,di,di,ADP,R--,_,14,case,{'MorphInd': '^di<r>_R--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",14,daerah,daerah,NOUN,NSD,{'Number': 'Sing'},12,obl,{'MorphInd': '^daerah<n>_NSD$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",15,Mataram,mataram,PROPN,F--,_,14,flat,"{'SpaceAfter': 'No', 'MorphInd': '^mataram<f>_F--$'}",
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",16,",",",",PUNCT,Z--,_,18,punct,"{'MorphInd': '^,<z>_Z--$'}",
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",17,ataupun,atau,CCONJ,H--+T--,_,18,cc,{'MorphInd': '^atau<h>_H--+pun<t>_T--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",18,Mamrati,mamrati,PROPN,X--,_,15,conj,"{'SpaceAfter': 'No', 'MorphInd': '^mamrati<x>_X--$'}",
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",19,",",",",PUNCT,Z--,_,12,punct,"{'MorphInd': '^,<z>_Z--$'}",
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",20,melainkan,menlainkan,SCONJ,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",22,mark,{'MorphInd': '^meN+lain<a>+kan_VSA$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",21,sudah,sudah,ADV,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",22,advmod,{'MorphInd': '^sudah<v>_VSA$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",22,dipindahkan,dipindahkan,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",12,advcl,{'MorphInd': '^di+pindah<v>+kan_VSP$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",23,ke,ke,ADP,R--,_,24,case,{'MorphInd': '^ke<r>_R--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",24,daerah,daerah,NOUN,NSD,{'Number': 'Sing'},22,obl,{'MorphInd': '^daerah<n>_NSD$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",25,Poh,poh,PROPN,X--,_,24,flat,{'MorphInd': '^poh<x>_X--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",26,Pitu,pitu,PROPN,X--,_,25,flat,{'MorphInd': '^pitu<x>_X--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",27,yang,yang,PRON,S--,{'PronType': 'Rel'},28,nsubj:pass,{'MorphInd': '^yang<s>_S--$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",28,diberi,diberi,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",24,acl,{'MorphInd': '^di+beri<v>_VSP$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",29,nama,nama,NOUN,NSD,{'Number': 'Sing'},28,obj,{'MorphInd': '^nama<n>_NSD$'},
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",30,Yawapura,yawapura,PROPN,X--,_,29,flat,"{'SpaceAfter': 'No', 'MorphInd': '^yawapura<x>_X--$'}",
train-s1685,"Pada masa pemerintahan Dyah Balitung, istana Kerajaan Medang tidak lagi berada di daerah Mataram, ataupun Mamrati, melainkan sudah dipindahkan ke daerah Poh Pitu yang diberi nama Yawapura.",31,.,.,PUNCT,Z--,_,12,punct,{'MorphInd': '^.<z>_Z--$'},
train-s1718,``Mengapakah kamu tidak mau menyembah Allah SWT?,1,``,``,PUNCT,Z--,_,6,punct,"{'SpaceAfter': 'No', 'MorphInd': '^``<z>_Z--$'}",
train-s1718,``Mengapakah kamu tidak mau menyembah Allah SWT?,2,Mengapakah,mengapa,ADV,W--+T--,{'PronType': 'Int'},6,advmod,{'MorphInd': '^mengapa<w>_W--+kah<t>_T--$'},
train-s1718,``Mengapakah kamu tidak mau menyembah Allah SWT?,3,kamu,kamu,PRON,PS2,"{'Number': 'Sing', 'Person': '2', 'Polite': 'Infm', 'PronType': 'Prs'}",6,nsubj,{'MorphInd': '^kamu<p>_PS2$'},
train-s1718,``Mengapakah kamu tidak mau menyembah Allah SWT?,4,tidak,tidak,PART,G--,{'Polarity': 'Neg'},6,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s1718,``Mengapakah kamu tidak mau menyembah Allah SWT?,5,mau,mau,ADV,D--,_,6,advmod,{'MorphInd': '^mau<d>_D--$'},
train-s1718,``Mengapakah kamu tidak mau menyembah Allah SWT?,6,menyembah,mensembah,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^meN+sembah<v>_VSA$'},
train-s1718,``Mengapakah kamu tidak mau menyembah Allah SWT?,7,Allah,allah,PROPN,NSD,{'Number': 'Sing'},6,obj,{'MorphInd': '^allah<n>_NSD$'},
train-s1718,``Mengapakah kamu tidak mau menyembah Allah SWT?,8,SWT,swt,PROPN,F--,_,7,flat,"{'SpaceAfter': 'No', 'MorphInd': '^swt<f>_F--$'}",
train-s1718,``Mengapakah kamu tidak mau menyembah Allah SWT?,9,?,?,PUNCT,Z--,_,6,punct,{'MorphInd': '^?<z>_Z--$'},
train-s173,"Walaupun warga non - Melayu tidak dimasukkan ke dalam posisi pemerintahan, banyak dari jabatan - jabatan sipil diisi oleh warga non - Melayu, kebanyakan adalah orang India yang sengaja didatangkan untuk mengisi jabatan ini.",1,Walaupun,walaupun,SCONJ,S--,_,7,mark,{'MorphInd': '^walaupun<s>_S--$'},
